tcpi_state,tcpi_ca_state,tcpi_retransmits,tcpi_probes,tcpi_backoff,tcpi_options,tcpi_snd_wscale,tcpi_rcv_wscale,tcpi_rto,tcpi_ato,tcpi_snd_mss,tcpi_rcv_mss,tcpi_unacked,tcpi_sacked,tcpi_lost,tcpi_retrans,tcpi_fackets,tcpi_last_data_sent,tcpi_last_ack_sent,tcpi_last_data_recv,tcpi_last_ack_recv,tcpi_pmtu,tcpi_rcv_ssthresh,tcpi_rtt,tcpi_rttvar,tcpi_snd_ssthresh,tcpi_snd_cwnd,tcpi_advmss,tcpi_reordering,tcpi_rcv_rtt,tcpi_rcv_space,tcpi_total_retrans
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,8,0,24235596,8,16436,32792,163500,3000,10,13,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,60,0,24235648,60,16436,32792,163500,3000,10,13,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,112,0,24235700,112,16436,32792,163500,3000,10,13,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,0,0,24235748,0,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,52,0,24235800,52,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,104,0,24235852,104,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,152,0,24235900,152,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,44,0,24235952,44,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,92,0,24236000,92,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,144,0,24236052,144,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,36,0,24236104,36,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,88,0,24236156,88,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,136,0,24236204,136,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,28,0,24236256,28,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,76,0,24236304,76,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,128,0,24236356,128,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,12,0,24236404,12,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,64,0,24236456,64,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,112,0,24236504,112,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,0,0,24236556,0,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,52,0,24236608,52,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,100,0,24236656,100,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,12,0,0,0,0,152,0,24236708,152,16436,32792,164000,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,40,0,24236756,40,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,92,0,24236808,92,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,12,0,0,0,0,140,0,24236856,140,16436,32792,163500,3000,10,14,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,28,0,24236908,28,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,80,0,24236960,80,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,128,0,24237008,128,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,20,0,24237060,20,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,72,0,24237112,72,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,120,0,24237160,120,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,12,0,24237212,12,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,60,0,24237260,60,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,112,0,24237312,112,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,0,0,24237360,0,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,52,0,24237412,52,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,104,0,24237464,104,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,152,0,24237512,152,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,44,0,24237564,44,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,92,0,24237612,92,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,144,0,24237664,144,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,36,0,24237716,36,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,84,0,24237764,84,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,136,0,24237816,136,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,20,0,24237864,20,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,72,0,24237916,72,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,120,0,24237964,120,16436,32792,164000,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,12,0,24238016,12,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,64,0,24238068,64,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,112,0,24238116,112,16436,32792,163500,3000,10,15,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,4,0,24238168,4,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,52,0,24238216,52,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,104,0,24238268,104,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,152,0,24238316,152,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,44,0,24238368,44,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,96,0,24238420,96,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,144,0,24238468,144,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,36,0,24238520,36,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,84,0,24238568,84,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,136,0,24238620,136,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,20,0,24238668,20,16436,32792,164000,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,72,0,24238720,72,16436,32792,164000,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,124,0,24238772,124,16436,32792,164000,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,12,0,24238820,12,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,64,0,24238872,64,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,112,0,24238920,112,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,4,0,24238972,4,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,52,0,24239020,52,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,104,0,24239072,104,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,156,0,24239124,156,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,44,0,24239172,44,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,96,0,24239224,96,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,144,0,24239272,144,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,36,0,24239324,36,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,84,0,24239372,84,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,136,0,24239424,136,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,24,0,24239472,24,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,76,0,24239524,76,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,128,0,24239576,128,16436,32792,163500,3000,10,16,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,16,0,24239624,16,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,68,0,24239676,68,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,116,0,24239724,116,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,4,0,24239776,4,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,56,0,24239828,56,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,104,0,24239876,104,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,156,0,24239928,156,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,44,0,24239976,44,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,96,0,24240028,96,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,144,0,24240076,144,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,36,0,24240128,36,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,88,0,24240180,88,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,136,0,24240228,136,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,28,0,24240280,28,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,76,0,24240328,76,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,128,0,24240380,128,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,20,0,24240432,20,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,68,0,24240480,68,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,120,0,24240532,120,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,8,0,24240580,8,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,60,0,24240632,60,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,112,0,24240684,112,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,160,0,24240732,160,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,48,0,24240784,48,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,96,0,24240832,96,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,15,0,0,0,0,148,0,24240884,148,16436,32792,164000,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,40,0,24240936,40,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,88,0,24240984,88,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,15,0,0,0,0,140,0,24241036,140,16436,32792,163500,3000,10,17,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,28,0,24241084,28,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,80,0,24241136,80,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,132,0,24241188,132,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,20,0,24241236,20,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,72,0,24241288,72,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,120,0,24241336,120,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,12,0,24241388,12,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,64,0,24241440,64,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,112,0,24241488,112,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,4,0,24241540,4,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,52,0,24241588,52,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,104,0,24241640,104,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,156,0,24241692,156,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,40,0,24241740,40,16436,32792,164000,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,92,0,24241792,92,16436,32792,164000,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,140,0,24241840,140,16436,32792,164000,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,32,0,24241892,32,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,80,0,24241940,80,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,132,0,24241992,132,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,20,0,24242040,20,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,72,0,24242092,72,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,124,0,24242144,124,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,12,0,24242192,12,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,64,0,24242244,64,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,112,0,24242292,112,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,4,0,24242344,4,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,52,0,24242392,52,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,104,0,24242444,104,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,152,0,24242492,152,16436,32792,163500,3000,10,18,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,44,0,24242544,44,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,92,0,24242592,92,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,144,0,24242644,144,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,32,0,24242696,32,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,80,0,24242744,80,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,132,0,24242796,132,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,20,0,24242844,20,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,72,0,24242896,72,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,124,0,24242948,124,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,12,0,24242996,12,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,64,0,24243048,64,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,116,0,24243100,116,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,4,0,24243148,4,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,56,0,24243200,56,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,104,0,24243248,104,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,156,0,24243300,156,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,44,0,24243348,44,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,96,0,24243400,96,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,148,0,24243452,148,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,36,0,24243500,36,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,88,0,24243552,88,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,136,0,24243600,136,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,24,0,24243652,24,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,76,0,24243704,76,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,124,0,24243752,124,16436,32792,164000,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,16,0,24243804,16,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,68,0,24243856,68,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,116,0,24243904,116,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,8,0,24243956,8,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,56,0,24244004,56,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,108,0,24244056,108,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,160,0,24244108,160,16436,32792,163500,3000,10,19,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,48,0,24244156,48,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,100,0,24244208,100,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,152,0,24244260,152,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,40,0,24244308,40,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,92,0,24244360,92,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,140,0,24244408,140,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,32,0,24244460,32,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,84,0,24244512,84,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,132,0,24244560,132,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,20,0,24244612,20,16436,32792,164000,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,72,0,24244664,72,16436,32792,164000,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,376000,0,16384,536,18,0,0,0,0,124,0,24244716,124,16436,32792,164000,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,12,0,24244764,12,16436,32792,163500,3000,10,20,16384,3,0,32792,12
1,0,0,0,0,7,4,4,372000,0,16384,536,18,0,0,0,0,64,0,24244816,64,16436,32792,163500,3000,10,20,16384,3,0,32792,12
